print,type,snippet,headline,word.count,popular
1,Blog,"Mondays highlights from around the web include an app built only for two people to share messages and photos with each other. Plus, Jolla, founded by former Nokia engineers, is about to become Finlands best known cellphone maker.",Today's Scuttlebot: South Korea's Romance App and Finland's Other Cellphone Manufacturer,171,0
1,Blog,Dozens of party supporters living in the United States and elsewhere around the world are reaching out to voters in Delhi before the state elections on Wednesday.,Nonresident Indians Play Major Role in Aam Aadmi Party's Delhi Campaign,1345,0
0,News,A quick recollection of each of the 36 players on the 2014 ballot for the Baseball Hall of Fame.,Little Things Stand Out About Baseballs Best,1621,0
0,News,Testimony to Parliament from the top editor of The Guardian illustrated the aggressive investigative and spying tactics increasingly faced by news organizations.,Editor Describes Pressure After Leaks by Snowden,892,1
0,Other,Will our chronic consumerism outweigh our rising robophobia?,"Mommy, the Drones Here!",862,0
0,News,"Led by Andy Rubin, who built the Android software, Google has acquired seven companies with hopes to automate manufacturing and even rival Amazon in retail delivery.","Google Puts Money on Robots, Using the Man Behind Android",1146,1
1,Blog,The company plans to introduce a slew of new products and services to its cloud computing offerings in 2014.,IBM's Big Plans for Cloud Computing,657,0
1,Blog,"The Internet company Qihoo 360 led a funding round for a cloud-based security company, as more Chinese firms look toward Latin America.",Chinese Firm Increases Stake in Brazilian Tech Company ,411,0
1,Blog,The co-founder and chief executive of the genetic testing company backed by Google said it was trying to satisfy the Food and Drug Administrations requests for information.,Anne Wojcicki Speaks Out About the F.D.A. Crackdown on 23andMe,622,0
1,Blog,I got an extra day  just an average day  with my father.,Stealing Time,799,1
1,Blog,"Microsoft became the latest tech company to roll out state-of-the-art encryption, following similar moves by other tech companies in response to government surveillance.",Microsoft's General Counsel: N.S.A. Hacks Were an 'Earthquake' for Tech,536,0
0,News,"More than two dozen major American corporations are preparing to pay climate-related taxes, departing from conservative orthodoxy and exposing divisions between the Republican Party and its business supporters.",Large Companies Prepared to Pay Price on Carbon,1216,0
0,News,"After surveillance by the National Security Agency, major Internet companies like Microsoft and Yahoo have moved to strengthen protections of users data.",Internet Firms Step Up Efforts to Stop Spying,1080,1
1,Blog,"Thursdays highlights from around the web include a profile of Yahoos chief executive, Marissa Mayer, which poses the question: has she done more harm than good to the tech giant? Plus, a visual history of Twitters board on the day a woman wa","Today's Scuttlebot: Yahoo's Geek Goddess, and a Visual History of Twitter Directors",123,0
1,Other,"In San Francisco, the texture of inequality can be felt when you encounter its public transit system, which should be something other than a disgrace.",Dystopia by the Bay,1030,0
1,Blog,"The co-author of a new book on the 2008 Mumbai attacks, The Siege: 68 Hours Inside the Taj Hotel, discussed whether the intelligence failure in India could have been avoided.",A Conversation With: Author Adrian Levy,1293,0
1,Blog,"What you need to know for Friday and the weekend: holiday numbers, sloppy weather and the mayor chokes up.",New York Today: Christmas Countdown,1132,0
1,Blog,Fast food workers go on strike. Assessing the strength of your passwords. Are you on Instagram?,Today in Small Business: 'The Waiter Terminator',481,0
1,Blog,Frauds involving digital money like Bitcoin have gone unchecked. | Sears Holdings said it had filed to spin off its Lands End business. | Companies and regulators are growing uncomfortable with the amount of influence proxy advisory firms wield. |,"Fraud in Bitcoin, Unchecked ",1953,0
0,News,"For a stubborn, fiercely independent coterie of small real estate brokerages, success is measured in repeat clients, laserlike focus and resilience.",Undaunted by Giants,2410,0
1,Blog,"The company said in the letter that matters of ordinary business operations should not be controlled by shareholders, and therefore the proposal should be excluded from the ballot.",AT&T Responds to Shareholders' Concerns on User Data,310,0
1,Blog,"The Tech City Investment Organization, a state-backed body, has played a central role in building the citys technology community.","Behind London Tech Scene, a Government Push",595,0
1,Blog,"Like it or not, e-commerce is changing the way the world shops. It is also changing expectations. Two-day delivery was great then, but this is now.","Disruptions: At Your Door in Minutes, Delivered by Robot",877,0
1,Blog,The Chinese e-commerce giant announced a plan on Monday to invest in the new venture with a Chinese manufacturer of household appliances.,Alibaba Invests $360 Million in Logistics Deal with Haier,569,0
1,Blog,"Eight major companies, led by Google and Microsoft, are calling for tighter controls on surveillance of their customers data by governments worldwide.",Daily Report: Tech Giants Call for Curbs on Government Surveillance,219,0
0,News,"American and British spies have infiltrated online fantasy games, fearing that militants could use them to communicate, move money or plot attacks, documents show.",Spies Infiltrate a Fantasy Realm of Online Games,1985,0
1,Blog,"The heavy air pollution covering much of eastern China recently has prompted intense coverage in the Chinese media, some of it humorous, showing that Chinese residents have a far better idea now of what they are breathing than they did just a few yea",Looking on the Bright Side of Bad Air,602,0
1,Blog,The Chinese smartphone maker has generated considerable attention because of the companys marketing savvy.,Xiaomi Plans to Expand Into Southeast Asia,561,0
1,Blog,"On the 50th anniversary of a groundbreaking marriage, another initiative to help artists use technology as a tool.","Art and Technology, Together Again, at Los Angeles County Museum of Art",306,0
1,Blog,"The N.S.A. and its British soul mate, G.C.H.Q., have been infiltrating online video games.",World of Spycraft,489,0
1,Blog,"Five years after the financial crisis, regulators are poised to approve a tougher-than-expected version of the so-called Volcker Rule, according to a copy reviewed by The New York Times.",Rule That Curbs Bank Risk-Taking Nears Approval,1259,1
0,Other,What modes of thought will be most valuable in a future economy defined by machine intelligence?,Thinking for the Future,798,0
1,Blog,"Microsoft announced updates to Photosynth that create fully immersive, videolike panoramas. The updates will be available on a first-come first-serve basis Tuesday.",Updated Microsoft Photosynth Makes HDTV Look Low-Resolution,503,0
0,News,The Puget Sound&#8217;s identity as an aviation hub is being threatened by Boeing&#8217;s decision to consider other incentive offers as it decides where to manufacture a new plane.,"Boeing Looks Around, and a State Worries",1225,1
0,News,"Cranking up holiday cocktails for the home or office party, but nothing too complex, please.",No Eggnog Allowed,1624,0
1,Blog,A clich about Wall Street is that the market can stay irrational longer than you can stay solvent. That is one way to sum up Paulo Santoss experience with shorting Amazons stock.,Amazon's Prophet and Losses,653,0
0,News,"A program of austerity, hailed as a successful recovery tool, has left many desperately struggling to survive.",Hardships Linger for a Mending Ireland ,1211,1
